"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
"CTSW2"	4.3537233949144e-92	0.69677343349436	0.673	0.357	9.22336301212615e-88	"7"	"CTSW"
"CD741"	5.27444554949251e-92	0.512111750758492	0.802	0.551	1.11739128965999e-87	"7"	"CD74"
"APOBEC3C1"	9.10177252207747e-89	0.670312476709286	0.751	0.481	1.92821050880211e-84	"7"	"APOBEC3C"
"HLA-DPB11"	2.5711367928553e-88	0.520918472602023	0.784	0.497	5.44695329566394e-84	"7"	"HLA-DPB1"
"CD631"	3.79776888970349e-88	0.977651485716356	0.665	0.362	8.04557339283684e-84	"7"	"CD63"
"CBLB"	1.11059837494809e-85	0.648106065755334	0.673	0.391	2.35280265732754e-81	"7"	"CBLB"
"ALOX5AP2"	3.62872620580709e-85	0.733981442461583	0.704	0.444	7.68745646700231e-81	"7"	"ALOX5AP"
"PHLDA11"	1.70113401156182e-84	1.33009467587361	0.45	0.128	3.60385240349371e-80	"7"	"PHLDA1"
"CD691"	1.07593379211437e-82	0.648123500303536	0.705	0.442	2.2793657385943e-78	"7"	"CD69"
"ITGA11"	1.03367291818578e-81	1.14523051112473	0.436	0.113	2.18983607717657e-77	"7"	"ITGA1"
"HLA-DQB12"	1.96595701496622e-80	0.63708286607284	0.437	0.218	4.16487993620593e-76	"7"	"HLA-DQB1"
"CLIC31"	8.07626993418312e-80	1.62367286431209	0.34	0.118	1.71095778555669e-75	"7"	"CLIC3"
"TNFRSF91"	1.85467193409082e-78	1.39250405072924	0.423	0.089	3.92912249237139e-74	"7"	"TNFRSF9"
"HLA-DQA12"	1.85642782371311e-76	0.7866889354297	0.435	0.2	3.93284234453621e-72	"7"	"HLA-DQA1"
"CD71"	1.98412041868995e-76	0.883369358258552	0.599	0.333	4.20335910699465e-72	"7"	"CD7"
"SAMSN12"	1.94151741593187e-75	0.577389107177828	0.635	0.353	4.11310464565166e-71	"7"	"SAMSN1"
"PTPRCAP1"	1.27090273139524e-72	0.472043481112615	0.776	0.56	2.69240743646082e-68	"7"	"PTPRCAP"
"KLRC1"	1.59057182605925e-71	2.6953996874399	0.262	0.039	3.36962641350651e-67	"7"	"KLRC1"
"RBPJ2"	3.71518489616239e-71	0.723312723752511	0.597	0.304	7.87061920252002e-67	"7"	"RBPJ"
"MIR155HG"	1.44186585169721e-70	1.98852891360839	0.421	0.116	3.05459280682054e-66	"7"	"MIR155HG"
"IKZF31"	4.05603255089816e-70	0.456888685247595	0.74	0.472	8.59270495907775e-66	"7"	"IKZF3"
"RAB27A1"	7.49740381653789e-69	0.836754168722854	0.504	0.211	1.58832499853355e-64	"7"	"RAB27A"
"PTPN71"	1.06801662912017e-68	0.524008723972247	0.694	0.418	2.26259322879107e-64	"7"	"PTPN7"
"ZNF683"	2.45386264290998e-68	1.37555054909889	0.278	0.102	5.19850800900479e-64	"7"	"ZNF683"
"CHST121"	6.26711288615218e-68	0.707032489869769	0.547	0.244	1.32768786493134e-63	"7"	"CHST12"
"ITM2A"	8.28766230575488e-68	0.54625682843043	0.719	0.495	1.75574125947417e-63	"7"	"ITM2A"
"FABP5"	1.46780132042472e-67	1.94708992223657	0.408	0.101	3.10953709731977e-63	"7"	"FABP5"
"HLA-J2"	6.99537708189963e-67	0.255574413973912	0.776	0.512	1.48197063480044e-62	"7"	"HLA-J"
"MYO7A"	3.39384194921903e-64	2.13035819287071	0.35	0.053	7.18985416942051e-60	"7"	"MYO7A"
"DUSP41"	4.32238271056845e-63	0.767225727450113	0.46	0.152	9.15696777233927e-59	"7"	"DUSP4"
"JUN2"	7.42437675938469e-62	0.56121075457328	0.554	0.269	1.57285421647565e-57	"7"	"JUN"
"IL2RB1"	1.90455849510415e-60	0.483609157264557	0.628	0.388	4.03480717187814e-56	"7"	"IL2RB"
"LSP1"	2.24499679579101e-60	0.379568809224973	0.783	0.599	4.75602571188326e-56	"7"	"LSP1"
"CD38"	8.55006698822695e-59	1.98388687140837	0.339	0.06	1.81133169145588e-54	"7"	"CD38"
"APOBEC3F"	2.01187562998294e-58	0.361796583572452	0.328	0.152	4.26215852211886e-54	"7"	"APOBEC3F"
"CLEC2B1"	1.0167185711308e-56	0.497666635245517	0.591	0.324	2.1539182929406e-52	"7"	"CLEC2B"
"ABI31"	1.17538331010853e-56	0.772527500636617	0.531	0.253	2.49004954246492e-52	"7"	"ABI3"
"TTC24"	1.30471947529199e-56	1.48217391848319	0.345	0.05	2.76404820840609e-52	"7"	"TTC24"
"IDH2"	6.74723395057339e-56	0.521475549229741	0.646	0.386	1.42940151242897e-51	"7"	"IDH2"
"TNIP31"	2.3700569947152e-55	1.16586214569876	0.395	0.098	5.02096574330416e-51	"7"	"TNIP3"
"HLA-DQA21"	5.48004437118702e-54	0.897938563583235	0.344	0.164	1.16094740003597e-49	"7"	"HLA-DQA2"
"RNF19A1"	7.75088682600205e-54	0.492018988766428	0.606	0.378	1.64202537408853e-49	"7"	"RNF19A"
"SLC7A51"	8.39216213041389e-54	0.731859448298521	0.267	0.106	1.77787954732818e-49	"7"	"SLC7A5"
"CREM1"	1.37337453294057e-53	0.692724246589876	0.443	0.211	2.9094939480346e-49	"7"	"CREM"
"OASL1"	8.95567763395712e-52	0.863253887311061	0.451	0.18	1.89726030675382e-47	"7"	"OASL"
"CD272"	1.92022716208345e-51	0.451119614994817	0.651	0.43	4.0680012428738e-47	"7"	"CD27"
"CD961"	1.76066068339003e-50	0.351791509482025	0.731	0.536	3.72995965776178e-46	"7"	"CD96"
"HLA-A2"	7.57899068551612e-50	0.273717652807402	0.738	0.535	1.60560917672659e-45	"7"	"HLA-A"
"HLA-DMA1"	1.51914478578424e-49	0.802010044816796	0.468	0.201	3.21830822868391e-45	"7"	"HLA-DMA"
"CD22"	1.67922806614264e-49	0.353335212126013	0.768	0.591	3.55744465812319e-45	"7"	"CD2"
"CD27-AS12"	2.28434416771417e-49	0.479314471826036	0.647	0.422	4.83938311930247e-45	"7"	"CD27-AS1"
"JAML1"	3.15036415776802e-49	0.536441320427302	0.625	0.362	6.67404646823154e-45	"7"	"JAML"
"NELL21"	6.99518158819165e-49	0.336039480973067	0.331	0.162	1.4819292194584e-44	"7"	"NELL2"
"ENTPD11"	1.31718650144681e-48	1.43433746405533	0.39	0.118	2.79045960331506e-44	"7"	"ENTPD1"
"AOAH2"	4.57427850253793e-48	0.351874346767653	0.362	0.215	9.69060900762661e-44	"7"	"AOAH"
"SLA1"	1.15742472127373e-47	0.419745420886955	0.723	0.544	2.4520042720184e-43	"7"	"SLA"
"IFI16"	8.48076654716837e-45	0.344659541641648	0.709	0.51	1.79665039301762e-40	"7"	"IFI16"
"TARP2"	2.38630925234108e-43	0.297870743756789	0.512	0.3	5.05539615108457e-39	"7"	"TARP"
"ARHGAP9"	6.778527573026e-43	0.397891452039822	0.638	0.427	1.43603106634556e-38	"7"	"ARHGAP9"
"SARDH"	7.10715574352036e-43	1.40636215150566	0.34	0.093	1.50565094426479e-38	"7"	"SARDH"
"PTMS"	9.37308933074995e-43	1.88335612352639	0.312	0.07	1.98568897471938e-38	"7"	"PTMS"
"TNFAIP32"	1.05422708115556e-42	0.454985702383549	0.628	0.423	2.23338007142806e-38	"7"	"TNFAIP3"
"HCST2"	1.45075327707537e-42	0.419865628036346	0.554	0.399	3.07342081748417e-38	"7"	"HCST"
"ABCB1"	3.93927787778902e-42	0.48679289697176	0.326	0.099	8.34536018409604e-38	"7"	"ABCB1"
"UBB1"	4.13894205796575e-42	0.308443487926893	0.743	0.575	8.76834874980044e-38	"7"	"UBB"
"SLAMF71"	7.92305445899667e-42	0.430844901356853	0.421	0.21	1.67849908713845e-37	"7"	"SLAMF7"
"PARK71"	2.03205290162127e-41	0.448235424909822	0.671	0.481	4.30490407208466e-37	"7"	"PARK7"
"TPI11"	4.72733293774703e-41	0.456978730338609	0.703	0.524	1.00148548286171e-36	"7"	"TPI1"
"MAPRE2"	8.01776187283177e-41	0.410326461208647	0.53	0.313	1.69856285275941e-36	"7"	"MAPRE2"
"CLIC11"	1.25996272101833e-40	0.318673115084425	0.762	0.58	2.66923102447734e-36	"7"	"CLIC1"
"GABARAPL11"	7.96469391215724e-40	0.691958349419285	0.375	0.151	1.68732040529051e-35	"7"	"GABARAPL1"
"ENTPD1-AS11"	2.74439529308381e-39	1.3299991670415	0.381	0.126	5.81400142839806e-35	"7"	"ENTPD1-AS1"
"RARRES32"	3.25946705236555e-39	0.388887556515039	0.667	0.478	6.90518095043641e-35	"7"	"RARRES3"
"CTLA42"	5.23340074958017e-39	0.7814571046215	0.433	0.197	1.10869594879856e-34	"7"	"CTLA4"
"BCL2L111"	5.09296982050429e-38	0.790655153308554	0.326	0.149	1.07894565647383e-33	"7"	"BCL2L11"
"CD3D2"	1.11365018102084e-37	0.4119119932663	0.678	0.513	2.35926790849264e-33	"7"	"CD3D"
"FYN1"	1.39998040114391e-37	0.330832889650706	0.676	0.482	2.96585847982337e-33	"7"	"FYN"
"UBE2L6"	2.88341502186512e-37	0.410638019605647	0.651	0.458	6.10851472382126e-33	"7"	"UBE2L6"
"SYTL31"	6.79701787872594e-37	0.412072897713799	0.547	0.332	1.43994823760809e-32	"7"	"SYTL3"
"ADGRG11"	7.26068963808051e-37	0.581451148593384	0.31	0.135	1.53817709982736e-32	"7"	"ADGRG1"
"CCND21"	9.75319075732688e-37	0.421928533042724	0.543	0.331	2.0662134619397e-32	"7"	"CCND2"
"SLA21"	1.21703184099112e-36	0.57723916411275	0.453	0.224	2.5782819551397e-32	"7"	"SLA2"
"FKBP1A1"	1.31402821697584e-36	0.477357046822132	0.636	0.432	2.78376877766331e-32	"7"	"FKBP1A"
"SNAP47"	2.37029681049058e-36	1.22454380865157	0.412	0.175	5.02147379302429e-32	"7"	"SNAP47"
"FKBP1A-SDCBP22"	5.05735562827284e-36	0.465188429573062	0.572	0.377	1.0714007898496e-31	"7"	"FKBP1A-SDCBP2"
"ZFP36L11"	5.53343423655766e-36	0.528675447476084	0.614	0.463	1.17225804301474e-31	"7"	"ZFP36L1"
"SH3BGRL31"	3.25899754904116e-35	0.308052204362586	0.701	0.544	6.9041863076437e-31	"7"	"SH3BGRL3"
"AFAP1L2"	8.47273824427276e-35	3.07138157176658	0.258	0.028	1.79494959704918e-30	"7"	"AFAP1L2"
"TRAF5"	1.59071886037473e-34	0.555516811621359	0.489	0.274	3.36993790570386e-30	"7"	"TRAF5"
"GPR1711"	2.01542694283952e-34	0.382964607235336	0.589	0.358	4.26968197840552e-30	"7"	"GPR171"
"TBCD1"	2.40628874955758e-34	0.571180916961583	0.479	0.245	5.09772271593773e-30	"7"	"TBCD"
"FUT8"	6.77788372472111e-34	0.942451574601918	0.353	0.15	1.43589466708217e-29	"7"	"FUT8"
"AKAP5"	1.10213188449878e-33	1.54674378665074	0.256	0.042	2.33486639731067e-29	"7"	"AKAP5"
"CAPG1"	1.71520872253472e-33	0.365984461312911	0.305	0.201	3.63366967868981e-29	"7"	"CAPG"
"ZEB21"	1.78382200682052e-33	0.391699592614491	0.356	0.183	3.77902692144928e-29	"7"	"ZEB2"
"ARAP21"	2.5786713710528e-33	0.330839921099381	0.514	0.32	5.46291529957537e-29	"7"	"ARAP2"
"YARS1"	6.10766036586535e-33	0.402610280922442	0.465	0.267	1.29390784850857e-28	"7"	"YARS"
"ATP8A1"	6.91351478732479e-33	0.484128434892337	0.41	0.226	1.46462810769476e-28	"7"	"ATP8A1"
"ARPC21"	8.52126426978302e-33	0.25914120558422	0.746	0.601	1.80522983555353e-28	"7"	"ARPC2"
"AHI1"	4.94369504645977e-32	0.8105835444137	0.325	0.109	1.0473217955925e-27	"7"	"AHI1"
"HLA-DQB21"	5.44475887199394e-32	0.620073602955916	0.314	0.174	1.15347216703192e-27	"7"	"HLA-DQB2"
"PTGER41"	9.45378810518222e-32	0.502067320166364	0.439	0.249	2.00278501008285e-27	"7"	"PTGER4"
"TMEM2"	9.95382757785646e-32	0.6326105609242	0.45	0.279	2.10871837236889e-27	"7"	"TMEM2"
"MIR155"	1.26063897114254e-31	1.15462676896276	0.319	0.082	2.67066366036547e-27	"7"	"MIR155"
"PSME22"	6.58269723003676e-31	0.314829896067301	0.684	0.5	1.39454440818329e-26	"7"	"PSME2"
"BST21"	1.56254927194264e-30	0.619338692863699	0.564	0.354	3.31026063261049e-26	"7"	"BST2"
"PELO1"	3.2635272599312e-30	0.352450514978171	0.379	0.14	6.91378250016426e-26	"7"	"PELO"
"DTHD11"	4.62931826132164e-30	0.979422897851823	0.334	0.112	9.8072107366099e-26	"7"	"DTHD1"
"WARS1"	1.21021574804429e-29	0.92598597373266	0.391	0.193	2.56384206223182e-25	"7"	"WARS"
"VCAM1"	1.63737605904908e-29	3.0654190958398	0.253	0.015	3.46878118109547e-25	"7"	"VCAM1"
"RPS14P33"	4.39456709809985e-29	0.35888962054647	0.219	0.364	9.30989039732454e-25	"7"	"RPS14P3"
"SKIL1"	4.94523412517424e-29	0.267293197206614	0.28	0.171	1.04764784941816e-24	"7"	"SKIL"
"IGFLR11"	6.12818726929761e-29	0.470884400202825	0.571	0.372	1.2982564730007e-24	"7"	"IGFLR1"
"F2R2"	7.79565894850807e-29	0.38024462035896	0.38	0.206	1.65151034824143e-24	"7"	"F2R"
"DUSP11"	1.52331224266686e-28	0.506419681271679	0.506	0.349	3.22713698608973e-24	"7"	"DUSP1"
"PLA2G16"	8.46659585966007e-28	0.398557298335589	0.351	0.123	1.79364833286899e-23	"7"	"PLA2G16"
"ACP51"	9.73689549337487e-28	0.968062066809071	0.396	0.158	2.06276131027147e-23	"7"	"ACP5"
"NAB11"	3.39311640695507e-27	0.90710449001086	0.32	0.1	7.18831710813432e-23	"7"	"NAB1"
"HLA-DPB21"	1.00576927751736e-26	0.259928622248339	0.384	0.201	2.13072221442054e-22	"7"	"HLA-DPB2"
"CD3G1"	3.29903236374137e-26	0.282111159887495	0.677	0.532	6.98900006258608e-22	"7"	"CD3G"
"GBP52"	3.603527398447e-26	0.255772028815366	0.624	0.453	7.63407279360997e-22	"7"	"GBP5"
"CD84"	6.58137824190252e-26	0.286181909936155	0.567	0.395	1.39426498054705e-21	"7"	"CD84"
"FOS1"	1.60972664820724e-25	0.607438927621407	0.362	0.207	3.41020590422705e-21	"7"	"FOS"
"DRAP12"	3.17248372056636e-25	0.265277258291788	0.554	0.388	6.72090676201984e-21	"7"	"DRAP1"
"PTTG11"	4.64989329485313e-25	0.383636391831531	0.394	0.174	9.85079894514635e-21	"7"	"PTTG1"
"ADGRE52"	5.82351114512834e-25	0.272560026541976	0.651	0.486	1.23371083609544e-20	"7"	"ADGRE5"
"GPR1741"	8.56027111005674e-25	0.398983324202317	0.412	0.224	1.81349343466552e-20	"7"	"GPR174"
"ATXN11"	1.01775959170707e-24	0.426809195559959	0.419	0.247	2.15612369503142e-20	"7"	"ATXN1"
"CLEC2D"	1.08042730879903e-24	0.269611099140932	0.693	0.553	2.28888525369074e-20	"7"	"CLEC2D"
"PSMB91"	1.16322748393045e-24	0.275984855377892	0.675	0.546	2.46429742470666e-20	"7"	"PSMB9"
"SH2D1A"	2.14427852912038e-24	0.256480341022616	0.526	0.354	4.54265406394153e-20	"7"	"SH2D1A"
"SLF11"	2.23675183940269e-23	0.386086667714933	0.376	0.181	4.7385587717746e-19	"7"	"SLF1"
"IFI62"	5.5806745261808e-23	0.360606265643461	0.468	0.32	1.1822658983714e-18	"7"	"IFI6"
"PLSCR1"	8.87906598099074e-22	0.615830744342236	0.337	0.144	1.88103012807289e-17	"7"	"PLSCR1"
"ASB21"	1.25820164740005e-21	0.981324660984946	0.27	0.086	2.66550019001701e-17	"7"	"ASB2"
"SP140"	1.63366162748796e-21	0.293112733618932	0.563	0.42	3.46091215783324e-17	"7"	"SP140"
"CNOT6L2"	1.83878284980046e-21	0.269241954680533	0.518	0.362	3.89546146730227e-17	"7"	"CNOT6L"
"ZFP36"	1.90775362183227e-21	0.524776485529131	0.618	0.515	4.04157604785165e-17	"7"	"ZFP36"
"NAMPT1"	3.67016791751718e-21	1.1384165059193	0.328	0.145	7.77525073326015e-17	"7"	"NAMPT"
"CKLF2"	6.28030631721541e-21	0.314804001143327	0.503	0.373	1.33048289330208e-16	"7"	"CKLF"
"MCOLN2"	6.85342856460563e-21	0.36184806480639	0.315	0.134	1.4518988414117e-16	"7"	"MCOLN2"
"LINC00299"	8.6684087144239e-21	2.82584076050774	0.254	0.041	1.8364023861507e-16	"7"	"LINC00299"
"CCNH"	1.25252970623347e-20	0.36757653759883	0.47	0.308	2.6534841826556e-16	"7"	"CCNH"
"CKLF-CMTM12"	1.29059112688579e-20	0.348158754266743	0.5	0.368	2.73411730230754e-16	"7"	"CKLF-CMTM1"
"GGA2"	2.78767367689224e-20	0.429280847558029	0.351	0.174	5.90568668449622e-16	"7"	"GGA2"
"NEDD92"	4.47832540219419e-20	0.297447313614587	0.396	0.242	9.48733236454838e-16	"7"	"NEDD9"
"ISG152"	5.5335267506299e-20	0.477359094663249	0.469	0.299	1.17227764212094e-15	"7"	"ISG15"
"SRRT"	7.06392312768207e-20	0.704587794110062	0.388	0.209	1.49649211459945e-15	"7"	"SRRT"
"LY6E1"	8.18171711575446e-20	0.297713374834251	0.649	0.54	1.73329677097258e-15	"7"	"LY6E"
"PAM1"	1.44489143102063e-19	0.391325027842843	0.357	0.19	3.06100249661721e-15	"7"	"PAM"
"CSF11"	2.38844480457366e-19	1.37852074409982	0.285	0.087	5.0599203184893e-15	"7"	"CSF1"
"SURF41"	2.05804092812175e-18	0.273590616862763	0.546	0.378	4.35995970622592e-14	"7"	"SURF4"
"ASXL2"	3.07276683615891e-18	0.489498242395551	0.377	0.221	6.50965654240265e-14	"7"	"ASXL2"
"ZNF331"	3.10324297765063e-18	1.13236253739972	0.315	0.146	6.57422024815287e-14	"7"	"ZNF331"
"PDIA61"	6.80820813225502e-18	0.354266207694093	0.54	0.361	1.44231889281823e-13	"7"	"PDIA6"
"DNAJA1"	8.61628483568926e-18	0.410569122449285	0.439	0.284	1.82535994244077e-13	"7"	"DNAJA1"
"PECAM1"	8.9292328454258e-18	0.582523207787227	0.257	0.084	1.89165797830346e-13	"7"	"PECAM1"
"FOSB1"	2.04531123748432e-17	0.333412516909179	0.321	0.172	4.33299185661053e-13	"7"	"FOSB"
"EPSTI13"	2.13354323614455e-17	0.286619446976579	0.41	0.261	4.51991134577223e-13	"7"	"EPSTI1"
"GSTP12"	9.002967545398e-17	0.269954684438518	0.488	0.327	1.90727867449257e-12	"7"	"GSTP1"
"ADGRG51"	1.06032718138657e-16	0.641880131180143	0.283	0.094	2.24630313376745e-12	"7"	"ADGRG5"
"NDFIP21"	2.91697211610048e-16	1.04007263852501	0.294	0.108	6.17960542795887e-12	"7"	"NDFIP2"
"CD2441"	3.10661942706311e-16	0.701282418767445	0.292	0.106	6.5813732562332e-12	"7"	"CD244"
"FAM3C"	4.749794239898e-16	2.62378157162185	0.263	0.073	1.00624390972239e-11	"7"	"FAM3C"
"PRDM1"	6.12176908048818e-16	0.32083377509129	0.546	0.442	1.29689677970142e-11	"7"	"PRDM1"
"GALM1"	7.95472494661409e-16	0.360042554118997	0.443	0.286	1.6852084799402e-11	"7"	"GALM"
"CDK2AP21"	3.93972618016342e-15	0.343865253025608	0.522	0.359	8.3463099126762e-11	"7"	"CDK2AP2"
"SFMBT2"	4.76659246853877e-15	0.340808333884507	0.264	0.11	1.00980261445994e-10	"7"	"SFMBT2"
"ANXA5"	6.0067807252761e-15	0.317530350256268	0.528	0.364	1.27253649664974e-10	"7"	"ANXA5"
"FAM46C1"	6.05246961665946e-15	0.616796659521982	0.298	0.164	1.28221568828931e-10	"7"	"FAM46C"
"BLOC1S1-RDH52"	6.14337184764225e-15	0.332007700715603	0.469	0.335	1.30147332592301e-10	"7"	"BLOC1S1-RDH5"
"CD101"	7.18145706206732e-15	0.756253478218222	0.281	0.092	1.52139167859896e-10	"7"	"CD101"
"CD2BP21"	8.1182716685527e-15	0.344588329876511	0.418	0.244	1.71985585298289e-10	"7"	"CD2BP2"
"CKS21"	1.83133153305905e-14	0.962265855570757	0.252	0.098	3.8796758527856e-10	"7"	"CKS2"
"RALGDS1"	2.36076293597527e-14	0.267874982729842	0.429	0.287	5.00127627986361e-10	"7"	"RALGDS"
"CASP3"	3.22260619340098e-14	0.509246573274373	0.337	0.162	6.82709122071997e-10	"7"	"CASP3"
"TTN2"	3.40992743952497e-14	0.265309008346146	0.469	0.321	7.22393128063364e-10	"7"	"TTN"
"JUNB1"	5.7761363644611e-14	0.369272674106149	0.52	0.421	1.22367448881108e-09	"7"	"JUNB"
"RHOC1"	9.25027931075027e-14	0.433773313374899	0.391	0.226	1.95967167198245e-09	"7"	"RHOC"
"SMC4"	9.84452234968667e-14	0.266392255057411	0.39	0.247	2.08556205978112e-09	"7"	"SMC4"
"LOC100130476"	1.29212427077598e-13	0.730821768894728	0.339	0.196	2.73736526763892e-09	"7"	"LOC100130476"
"IFI351"	1.29796434485358e-13	0.482148877080693	0.423	0.242	2.74973746457231e-09	"7"	"IFI35"
"GZMK2"	1.38762771500565e-13	0.427187935988633	0.37	0.245	2.93968931423946e-09	"7"	"GZMK"
"LAYN1"	1.69616859054516e-13	1.35897148681386	0.253	0.07	3.59333315906991e-09	"7"	"LAYN"
"TRG-AS11"	2.48399663415236e-13	0.488096525806698	0.353	0.207	5.26234686945178e-09	"7"	"TRG-AS1"
"ATP1B3"	2.87671330014605e-13	0.260849572821947	0.445	0.287	6.09431712635942e-09	"7"	"ATP1B3"
"YPEL5"	3.0155507260555e-13	0.286528991699566	0.486	0.35	6.38844421314857e-09	"7"	"YPEL5"
"PDE4D1"	3.5292797339752e-13	0.345169817173262	0.341	0.177	7.47677911642647e-09	"7"	"PDE4D"
"PTPN11"	7.62756830168190e-13	0.454446304410414	0.313	0.179	1.61590034471131e-08	"7"	"PTPN11"
"CD821"	8.99337698551056e-13	0.356020539160256	0.503	0.357	1.90524691438041e-08	"7"	"CD82"
"JAKMIP11"	9.25403550302327e-13	0.311575695264656	0.313	0.165	1.96046742131548e-08	"7"	"JAKMIP1"
"CYCS2"	1.14773372894398e-12	0.316332227872232	0.442	0.312	2.43147390476783e-08	"7"	"CYCS"
"PMF11"	1.31672190442772e-12	0.349151618610642	0.451	0.316	2.78947535453012e-08	"7"	"PMF1"
"DYNLL13"	1.42292044524718e-12	0.31254017261812	0.486	0.346	3.01445696325614e-08	"7"	"DYNLL1"
"PTPRJ1"	1.86599781007697e-12	0.40145966867557	0.343	0.222	3.95311636064807e-08	"7"	"PTPRJ"
"TRAFD11"	1.93623446012454e-12	0.386873758126251	0.348	0.207	4.10191270377384e-08	"7"	"TRAFD1"
"PMF1-BGLAP1"	2.02740138772928e-12	0.348748401005937	0.442	0.302	4.29504983990448e-08	"7"	"PMF1-BGLAP"
"FIBP"	5.14847466442125e-12	0.367341709246096	0.335	0.2	1.09070435765764e-07	"7"	"FIBP"
"GALNT2"	6.43792472123099e-12	0.894287013271623	0.287	0.122	1.36387435219279e-07	"7"	"GALNT2"
"ABCA21"	7.44212324727178e-12	0.480763670130976	0.29	0.146	1.57661380993453e-07	"7"	"ABCA2"
"JUND"	1.00019081323979e-11	0.911767137960663	0.285	0.156	2.1189042378485e-07	"7"	"JUND"
"SAMD9L2"	1.48033463162624e-11	0.271539374421826	0.453	0.325	3.13608891710019e-07	"7"	"SAMD9L"
"SLC2A31"	4.97834615342122e-11	0.323260871319338	0.45	0.354	1.05466263260229e-06	"7"	"SLC2A3"
"UBE2F-SCLY"	5.33446879961152e-11	0.644561804669939	0.362	0.203	1.1301072151977e-06	"7"	"UBE2F-SCLY"
"BHLHE401"	6.30858473966816e-11	0.369749094757437	0.344	0.196	1.3364736770987e-06	"7"	"BHLHE40"
"ATP6V1C21"	8.1820513471418e-11	0.339549028968652	0.479	0.319	1.73336757789199e-06	"7"	"ATP6V1C2"
"DZIP3"	1.6468225251668e-10	0.403764681133046	0.271	0.125	3.48879351956588e-06	"7"	"DZIP3"
"CMC2"	1.84479187466884e-10	0.379330024691389	0.329	0.218	3.90819158648595e-06	"7"	"CMC2"
"OSBPL3"	3.66200244201357e-10	0.25644948095578	0.36	0.237	7.75795217340575e-06	"7"	"OSBPL3"
"MX12"	3.95114306930557e-10	0.477237164355939	0.377	0.238	8.37049659232386e-06	"7"	"MX1"
"S100PBP"	4.82963469503742e-10	0.391134389935946	0.308	0.158	1.02315811014368e-05	"7"	"S100PBP"
"SEL1L31"	5.50687433913801e-10	0.315062173583872	0.33	0.19	1.16663132874639e-05	"7"	"SEL1L3"
"PPP1R15A"	5.9547189151941e-10	0.381495890512982	0.371	0.236	1.26150720218387e-05	"7"	"PPP1R15A"
"DUSP101"	9.111298685515e-10	0.611305697750847	0.258	0.118	1.93022862652635e-05	"7"	"DUSP10"
"PRDX31"	1.31158067394748e-09	0.309445104182256	0.423	0.297	2.77858365775773e-05	"7"	"PRDX3"
"MIS18BP1"	2.93734413344865e-09	0.290204727165517	0.352	0.222	6.22276354671096e-05	"7"	"MIS18BP1"
"UBE2F1"	3.31220564190647e-09	0.89978163582662	0.316	0.166	7.01690765237886e-05	"7"	"UBE2F"
"MTHFD21"	3.68269240064762e-09	0.550704979569593	0.27	0.131	7.80178385077199e-05	"7"	"MTHFD2"
"IL21R1"	4.70121108816803e-09	0.355852747365045	0.329	0.191	9.95951569028396e-05	"7"	"IL21R"
"ARHGAP181"	5.2099100506895e-09	0.403886755441055	0.296	0.178	0.000110371944423857	"7"	"ARHGAP18"
"FBXO101"	8.52684537622118e-09	0.384349476102609	0.385	0.282	0.000180641219295246	"7"	"FBXO10"
"LAP31"	9.49127010993336e-09	0.302105010473752	0.316	0.202	0.000201072557278938	"7"	"LAP3"
"DDX3Y"	1.02611035647177e-08	0.486076183362914	0.3	0.152	0.000217381479018544	"7"	"DDX3Y"
"PTPN6"	1.11782921819676e-08	0.309228431943523	0.496	0.386	0.000236812119874983	"7"	"PTPN6"
"PLPP1"	1.66048781306894e-08	1.47800572960433	0.272	0.128	0.000351774343198654	"7"	"PLPP1"
"SNX91"	1.78460821490153e-08	0.68426015990615	0.303	0.154	0.000378069250326889	"7"	"SNX9"
"HSP90AA1"	1.91396610429298e-08	0.310979705589034	0.597	0.55	0.000405473719194468	"7"	"HSP90AA1"
"MINOS1-NBL13"	2.2672997894176e-08	0.789161691943797	0.395	0.295	0.00048032746038812	"7"	"MINOS1-NBL1"
"IVNS1ABP1"	3.50643644365062e-08	0.29266482195549	0.471	0.354	0.000742838560587383	"7"	"IVNS1ABP"
"SKIV2L2"	4.12591539664061e-08	0.257801497750498	0.317	0.174	0.000874075176778313	"7"	"SKIV2L2"
"HIST1H2BK"	4.86413321280901e-08	0.778631370901162	0.276	0.133	0.00103046662113359	"7"	"HIST1H2BK"
"RASSF11"	5.18706898879497e-08	0.255079442023154	0.404	0.281	0.00109888056527621	"7"	"RASSF1"
"BCAS4"	5.24461457973505e-08	0.487765625083916	0.295	0.17	0.00111107159871687	"7"	"BCAS4"
"CCDC1412"	7.71139774215478e-08	0.281571141130718	0.311	0.153	0.00163365961167549	"7"	"CCDC141"
"CDK6"	8.3696132540275e-08	0.485391373883219	0.337	0.207	0.00177310256786573	"7"	"CDK6"
"PLEKHF11"	1.22038821584043e-07	0.308089105487719	0.371	0.232	0.00258539243525796	"7"	"PLEKHF1"
"HSH2D"	2.22925658076821e-07	0.431152746346324	0.343	0.214	0.00472268006635744	"7"	"HSH2D"
"NASP"	2.65425435953356e-07	0.270935228154118	0.372	0.263	0.00562303786067185	"7"	"NASP"
"HOPX2"	3.72618296128983e-07	0.432525922367595	0.337	0.218	0.0078939186034925	"7"	"HOPX"
